TIME_PERIOD;GEO;AGE;SEX;OBS_VALUE;OBS_STATUS
2021-W06;CH05;Y20T24;T;1;P
2021-W06;CH05;Y20T24;M;1;P
2021-W06;CH05;Y25T29;T;1;P
2021-W06;CH05;Y25T29;F;1;P
2021-W06;CH05;Y35T39;T;1;P
2021-W06;CH05;Y35T39;F;1;P
2021-W06;CH05;Y50T54;T;6;P
2021-W06;CH05;Y50T54;F;2;P
2021-W06;CH05;Y50T54;M;4;P
2021-W06;CH05;Y55T59;T;3;P
2021-W06;CH05;Y55T59;F;1;P
2021-W06;CH05;Y55T59;M;2;P
2021-W06;CH05;Y60T64;T;10;P
2021-W06;CH05;Y60T64;F;1;P
2021-W06;CH05;Y60T64;M;9;P
2021-W06;CH05;Y65T69;T;10;P
2021-W06;CH05;Y65T69;F;3;P
2021-W06;CH05;Y65T69;M;7;P
2021-W06;CH05;Y70T74;T;11;P
2021-W06;CH05;Y70T74;F;5;P
2021-W06;CH05;Y70T74;M;6;P
2021-W06;CH05;Y75T79;T;23;P
2021-W06;CH05;Y75T79;F;9;P
2021-W06;CH05;Y75T79;M;14;P
2021-W06;CH05;Y80T84;T;29;P
2021-W06;CH05;Y80T84;F;16;P
2021-W06;CH05;Y80T84;M;13;P
2021-W06;CH05;Y85T89;T;33;P
2021-W06;CH05;Y85T89;F;23;P
2021-W06;CH05;Y85T89;M;10;P
2021-W06;CH05;Y_GE90;T;47;P
2021-W06;CH05;Y_GE90;F;27;P
2021-W06;CH05;Y_GE90;M;20;P
2021-W06;CH06;_T;T;125;P
2021-W06;CH06;_T;F;58;P
2021-W06;CH06;_T;M;67;P
2021-W06;CH06;Y30T34;T;1;P
2021-W06;CH06;Y30T34;F;1;P
2021-W06;CH06;Y40T44;T;1;P
2021-W06;CH06;Y40T44;M;1;P
2021-W06;CH06;Y45T49;T;1;P
2021-W06;CH06;Y45T49;M;1;P
2021-W06;CH06;Y50T54;T;2;P
2021-W06;CH06;Y50T54;M;2;P
2021-W06;CH06;Y55T59;T;3;P
2021-W06;CH06;Y55T59;M;3;P
2021-W06;CH06;Y60T64;T;3;P
2021-W06;CH06;Y60T64;M;3;P
2021-W06;CH06;Y65T69;T;9;P
2021-W06;CH06;Y65T69;F;2;P
2021-W06;CH06;Y65T69;M;7;P
2021-W06;CH06;Y70T74;T;12;P
2021-W06;CH06;Y70T74;F;3;P
2021-W06;CH06;Y70T74;M;9;P
2021-W06;CH06;Y75T79;T;16;P
2021-W06;CH06;Y75T79;F;3;P
2021-W06;CH06;Y75T79;M;13;P
2021-W06;CH06;Y80T84;T;14;P
2021-W06;CH06;Y80T84;F;9;P
2021-W06;CH06;Y80T84;M;5;P
2021-W06;CH06;Y85T89;T;27;P
2021-W06;CH06;Y85T89;F;16;P
2021-W06;CH06;Y85T89;M;11;P
2021-W06;CH06;Y_GE90;T;36;P
2021-W06;CH06;Y_GE90;F;24;P
2021-W06;CH06;Y_GE90;M;12;P
2021-W06;CH07;_T;T;56;P
2021-W06;CH07;_T;F;30;P
2021-W06;CH07;_T;M;26;P
2021-W06;CH07;Y15T19;T;1;P
2021-W06;CH07;Y15T19;F;1;P
2021-W06;CH07;Y40T44;T;1;P
2021-W06;CH07;Y40T44;M;1;P
2021-W06;CH07;Y45T49;T;2;P
2021-W06;CH07;Y45T49;F;2;P
2021-W06;CH07;Y60T64;T;4;P
2021-W06;CH07;Y60T64;F;1;P
2021-W06;CH07;Y60T64;M;3;P
2021-W06;CH07;Y65T69;T;4;P
2021-W06;CH07;Y65T69;F;2;P
2021-W06;CH07;Y65T69;M;2;P
2021-W06;CH07;Y70T74;T;3;P
2021-W06;CH07;Y70T74;F;1;P
2021-W06;CH07;Y70T74;M;2;P
2021-W06;CH07;Y75T79;T;8;P
2021-W06;CH07;Y75T79;F;4;P
2021-W06;CH07;Y75T79;M;4;P
2021-W06;CH07;Y80T84;T;8;P
2021-W06;CH07;Y80T84;F;3;P
2021-W06;CH07;Y80T84;M;5;P
2021-W06;CH07;Y85T89;T;6;P
2021-W06;CH07;Y85T89;F;4;P
2021-W06;CH07;Y85T89;M;2;P
2021-W06;CH07;Y_GE90;T;19;P
2021-W06;CH07;Y_GE90;F;12;P
2021-W06;CH07;Y_GE90;M;7;P
2021-W07;CH;_T;T;1245;P
2021-W07;CH;_T;F;625;P
2021-W07;CH;_T;M;620;P
2021-W07;CH;Y5T9;T;1;P
2021-W07;CH;Y5T9;M;1;P
2021-W07;CH;Y10T14;T;1;P
2021-W07;CH;Y10T14;M;1;P
2021-W07;CH;Y15T19;T;1;P
2021-W07;CH;Y15T19;M;1;P
2021-W07;CH;Y20T24;T;1;P
2021-W07;CH;Y20T24;M;1;P
2021-W07;CH;Y25T29;T;1;P
2021-W07;CH;Y25T29;M;1;P
2021-W07;CH;Y30T34;T;3;P
2021-W07;CH;Y30T34;F;2;P
2021-W07;CH;Y30T34;M;1;P
2021-W07;CH;Y35T39;T;4;P
2021-W07;CH;Y35T39;F;1;P
2021-W07;CH;Y35T39;M;3;P
2021-W07;CH;Y40T44;T;6;P
2021-W07;CH;Y40T44;F;4;P
2021-W07;CH;Y40T44;M;2;P
2021-W07;CH;Y45T49;T;6;P
2021-W07;CH;Y45T49;F;2;P
2021-W07;CH;Y45T49;M;4;P
2021-W07;CH;Y50T54;T;14;P
2021-W07;CH;Y50T54;F;3;P
2021-W07;CH;Y50T54;M;11;P
2021-W07;CH;Y55T59;T;34;P
2021-W07;CH;Y55T59;F;11;P
2021-W07;CH;Y55T59;M;23;P
2021-W07;CH;Y60T64;T;54;P
2021-W07;CH;Y60T64;F;16;P
2021-W07;CH;Y60T64;M;38;P
2021-W07;CH;Y65T69;T;69;P
2021-W07;CH;Y65T69;F;20;P
2021-W07;CH;Y65T69;M;49;P
2021-W07;CH;Y70T74;T;84;P
2021-W07;CH;Y70T74;F;30;P
2021-W07;CH;Y70T74;M;54;P
2021-W07;CH;Y75T79;T;158;P
2021-W07;CH;Y75T79;F;68;P
2021-W07;CH;Y75T79;M;90;P
2021-W07;CH;Y80T84;T;186;P
2021-W07;CH;Y80T84;F;92;P
2021-W07;CH;Y80T84;M;94;P
2021-W07;CH;Y85T89;T;238;P
2021-W07;CH;Y85T89;F;130;P
2021-W07;CH;Y85T89;M;108;P
2021-W07;CH;Y_GE90;T;384;P
2021-W07;CH;Y_GE90;F;246;P
2021-W07;CH;Y_GE90;M;138;P
2021-W07;CH01;_T;T;214;P
2021-W07;CH01;_T;F;102;P
2021-W07;CH01;_T;M;112;P
2021-W07;CH01;Y25T29;T;1;P
2021-W07;CH01;Y25T29;M;1;P
2021-W07;CH01;Y45T49;T;3;P
2021-W07;CH01;Y45T49;F;1;P
2021-W07;CH01;Y45T49;M;2;P
2021-W07;CH01;Y50T54;T;1;P
2021-W07;CH01;Y50T54;F;1;P
2021-W07;CH01;Y55T59;T;4;P
2021-W07;CH01;Y55T59;F;2;P
2021-W07;CH01;Y55T59;M;2;P
2021-W07;CH01;Y60T64;T;7;P
2021-W07;CH01;Y60T64;F;3;P
2021-W07;CH01;Y60T64;M;4;P
2021-W07;CH01;Y65T69;T;11;P
2021-W07;CH01;Y65T69;F;3;P
2021-W07;CH01;Y65T69;M;8;P
2021-W07;CH01;Y70T74;T;17;P
2021-W07;CH01;Y70T74;F;6;P
2021-W07;CH01;Y70T74;M;11;P
2021-W07;CH01;Y75T79;T;20;P
2021-W07;CH01;Y75T79;F;6;P
2021-W07;CH01;Y75T79;M;14;P
2021-W07;CH01;Y80T84;T;29;P
2021-W07;CH01;Y80T84;F;14;P
2021-W07;CH01;Y80T84;M;15;P
2021-W07;CH01;Y85T89;T;50;P
2021-W07;CH01;Y85T89;F;23;P
2021-W07;CH01;Y85T89;M;27;P
2021-W07;CH01;Y_GE90;T;71;P
2021-W07;CH01;Y_GE90;F;43;P
2021-W07;CH01;Y_GE90;M;28;P
2021-W07;CH02;_T;T;305;P
2021-W07;CH02;_T;F;149;P
2021-W07;CH02;_T;M;156;P
2021-W07;CH02;Y10T14;T;1;P
2021-W07;CH02;Y10T14;M;1;P
2021-W07;CH02;Y20T24;T;1;P
2021-W07;CH02;Y20T24;M;1;P
2021-W07;CH02;Y40T44;T;3;P
2021-W07;CH02;Y40T44;F;2;P
2021-W07;CH02;Y40T44;M;1;P
2021-W07;CH02;Y45T49;T;1;P
2021-W07;CH02;Y45T49;F;1;P
2021-W07;CH02;Y50T54;T;4;P
2021-W07;CH02;Y50T54;M;4;P
2021-W07;CH02;Y55T59;T;4;P
2021-W07;CH02;Y55T59;F;3;P
2021-W07;CH02;Y55T59;M;1;P
2021-W07;CH02;Y60T64;T;18;P
2021-W07;CH02;Y60T64;F;4;P
2021-W07;CH02;Y60T64;M;14;P
2021-W07;CH02;Y65T69;T;16;P
2021-W07;CH02;Y65T69;F;4;P
2021-W07;CH02;Y65T69;M;12;P
2021-W07;CH02;Y70T74;T;20;P
2021-W07;CH02;Y70T74;F;11;P
2021-W07;CH02;Y70T74;M;9;P
2021-W07;CH02;Y75T79;T;45;P
2021-W07;CH02;Y75T79;F;19;P
2021-W07;CH02;Y75T79;M;26;P
2021-W07;CH02;Y80T84;T;42;P
2021-W07;CH02;Y80T84;F;19;P
2021-W07;CH02;Y80T84;M;23;P
2021-W07;CH02;Y85T89;T;58;P
2021-W07;CH02;Y85T89;F;30;P
2021-W07;CH02;Y85T89;M;28;P
2021-W07;CH02;Y_GE90;T;92;P
2021-W07;CH02;Y_GE90;F;56;P
2021-W07;CH02;Y_GE90;M;36;P
2021-W07;CH03;_T;T;166;P
2021-W07;CH03;_T;F;94;P
2021-W07;CH03;_T;M;72;P
2021-W07;CH03;Y15T19;T;1;P
2021-W07;CH03;Y15T19;M;1;P
2021-W07;CH03;Y30T34;T;1;P
2021-W07;CH03;Y30T34;F;1;P
2021-W07;CH03;Y45T49;T;1;P
2021-W07;CH03;Y45T49;M;1;P
2021-W07;CH03;Y50T54;T;1;P
2021-W07;CH03;Y50T54;F;1;P
2021-W07;CH03;Y55T59;T;3;P
2021-W07;CH03;Y55T59;F;1;P
2021-W07;CH03;Y55T59;M;2;P
2021-W07;CH03;Y60T64;T;10;P
2021-W07;CH03;Y60T64;F;3;P
2021-W07;CH03;Y60T64;M;7;P
2021-W07;CH03;Y65T69;T;10;P
2021-W07;CH03;Y65T69;F;3;P
2021-W07;CH03;Y65T69;M;7;P
2021-W07;CH03;Y70T74;T;8;P
2021-W07;CH03;Y70T74;F;2;P
2021-W07;CH03;Y70T74;M;6;P
2021-W07;CH03;Y75T79;T;19;P
2021-W07;CH03;Y75T79;F;11;P
2021-W07;CH03;Y75T79;M;8;P
2021-W07;CH03;Y80T84;T;27;P
2021-W07;CH03;Y80T84;F;15;P
2021-W07;CH03;Y80T84;M;12;P
2021-W07;CH03;Y85T89;T;26;P
2021-W07;CH03;Y85T89;F;15;P
2021-W07;CH03;Y85T89;M;11;P
2021-W07;CH03;Y_GE90;T;59;P
2021-W07;CH03;Y_GE90;F;42;P
2021-W07;CH03;Y_GE90;M;17;P
2021-W07;CH04;_T;T;206;P
2021-W07;CH04;_T;F;103;P
2021-W07;CH04;_T;M;103;P
2021-W07;CH04;Y5T9;T;1;P
2021-W07;CH04;Y5T9;M;1;P
2021-W07;CH04;Y30T34;T;2;P
2021-W07;CH04;Y30T34;F;1;P
2021-W07;CH04;Y30T34;M;1;P
2021-W07;CH04;Y35T39;T;2;P
2021-W07;CH04;Y35T39;M;2;P
2021-W07;CH04;Y45T49;T;1;P
2021-W07;CH04;Y45T49;M;1;P
2021-W07;CH04;Y50T54;T;3;P
2021-W07;CH04;Y50T54;M;3;P
2021-W07;CH04;Y55T59;T;9;P
2021-W07;CH04;Y55T59;F;4;P
2021-W07;CH04;Y55T59;M;5;P
2021-W07;CH04;Y60T64;T;6;P
2021-W07;CH04;Y60T64;F;2;P
2021-W07;CH04;Y60T64;M;4;P
2021-W07;CH04;Y65T69;T;14;P
2021-W07;CH04;Y65T69;F;5;P
2021-W07;CH04;Y65T69;M;9;P
2021-W07;CH04;Y70T74;T;17;P
2021-W07;CH04;Y70T74;F;4;P
2021-W07;CH04;Y70T74;M;13;P
2021-W07;CH04;Y75T79;T;24;P
2021-W07;CH04;Y75T79;F;10;P
2021-W07;CH04;Y75T79;M;14;P
2021-W07;CH04;Y80T84;T;31;P
2021-W07;CH04;Y80T84;F;16;P
2021-W07;CH04;Y80T84;M;15;P
2021-W07;CH04;Y85T89;T;38;P
2021-W07;CH04;Y85T89;F;22;P
2021-W07;CH04;Y85T89;M;16;P
2021-W07;CH04;Y_GE90;T;58;P
2021-W07;CH04;Y_GE90;F;39;P
2021-W07;CH04;Y_GE90;M;19;P
2021-W07;CH05;_T;T;165;P
2021-W07;CH05;_T;F;90;P
2021-W07;CH05;_T;M;75;P
2021-W07;CH05;Y35T39;T;1;P
2021-W07;CH05;Y35T39;F;1;P
2021-W07;CH05;Y40T44;T;2;P
2021-W07;CH05;Y40T44;F;1;P
2021-W07;CH05;Y40T44;M;1;P
2021-W07;CH05;Y50T54;T;2;P
2021-W07;CH05;Y50T54;M;2;P
2021-W07;CH05;Y55T59;T;5;P
2021-W07;CH05;Y55T59;M;5;P
2021-W07;CH05;Y60T64;T;6;P
2021-W07;CH05;Y60T64;F;2;P
2021-W07;CH05;Y60T64;M;4;P
2021-W07;CH05;Y65T69;T;14;P
2021-W07;CH05;Y65T69;F;5;P
2021-W07;CH05;Y65T69;M;9;P
2021-W07;CH05;Y70T74;T;6;P
2021-W07;CH05;Y70T74;F;3;P
2021-W07;CH05;Y70T74;M;3;P
2021-W07;CH05;Y75T79;T;24;P
2021-W07;CH05;Y75T79;F;12;P
2021-W07;CH05;Y75T79;M;12;P
2021-W07;CH05;Y80T84;T;27;P
2021-W07;CH05;Y80T84;F;13;P
2021-W07;CH05;Y80T84;M;14;P
2021-W07;CH05;Y85T89;T;29;P
2021-W07;CH05;Y85T89;F;18;P
2021-W07;CH05;Y85T89;M;11;P
2021-W07;CH05;Y_GE90;T;49;P
2021-W07;CH05;Y_GE90;F;35;P
2021-W07;CH05;Y_GE90;M;14;P
2021-W07;CH06;_T;T;136;P
2021-W07;CH06;_T;F;60;P
2021-W07;CH06;_T;M;76;P
2021-W07;CH06;Y35T39;T;1;P
2021-W07;CH06;Y35T39;M;1;P
2021-W07;CH06;Y40T44;T;1;P
2021-W07;CH06;Y40T44;F;1;P
2021-W07;CH06;Y50T54;T;2;P
2021-W07;CH06;Y50T54;F;1;P
2021-W07;CH06;Y50T54;M;1;P
2021-W07;CH06;Y55T59;T;8;P
2021-W07;CH06;Y55T59;F;1;P
2021-W07;CH06;Y55T59;M;7;P
2021-W07;CH06;Y60T64;T;6;P
2021-W07;CH06;Y60T64;F;2;P
2021-W07;CH06;Y60T64;M;4;P
2021-W07;CH06;Y65T69;T;3;P
2021-W07;CH06;Y65T69;M;3;P
2021-W07;CH06;Y70T74;T;10;P
2021-W07;CH06;Y70T74;F;2;P
2021-W07;CH06;Y70T74;M;8;P
2021-W07;CH06;Y75T79;T;18;P
2021-W07;CH06;Y75T79;F;9;P
2021-W07;CH06;Y75T79;M;9;P
2021-W07;CH06;Y80T84;T;23;P
2021-W07;CH06;Y80T84;F;11;P
2021-W07;CH06;Y80T84;M;12;P
2021-W07;CH06;Y85T89;T;29;P
2021-W07;CH06;Y85T89;F;15;P
2021-W07;CH06;Y85T89;M;14;P
2021-W07;CH06;Y_GE90;T;35;P
2021-W07;CH06;Y_GE90;F;18;P
2021-W07;CH06;Y_GE90;M;17;P
2021-W07;CH07;_T;T;53;P
2021-W07;CH07;_T;F;27;P
2021-W07;CH07;_T;M;26;P
2021-W07;CH07;Y50T54;T;1;P
2021-W07;CH07;Y50T54;M;1;P
2021-W07;CH07;Y55T59;T;1;P
2021-W07;CH07;Y55T59;M;1;P
2021-W07;CH07;Y60T64;T;1;P
2021-W07;CH07;Y60T64;M;1;P
2021-W07;CH07;Y65T69;T;1;P
2021-W07;CH07;Y65T69;M;1;P
2021-W07;CH07;Y70T74;T;6;P
2021-W07;CH07;Y70T74;F;2;P
2021-W07;CH07;Y70T74;M;4;P
2021-W07;CH07;Y75T79;T;8;P
2021-W07;CH07;Y75T79;F;1;P
2021-W07;CH07;Y75T79;M;7;P
2021-W07;CH07;Y80T84;T;7;P
2021-W07;CH07;Y80T84;F;4;P
2021-W07;CH07;Y80T84;M;3;P
2021-W07;CH07;Y85T89;T;8;P
2021-W07;CH07;Y85T89;F;7;P
2021-W07;CH07;Y85T89;M;1;P
2021-W07;CH07;Y_GE90;T;20;P
2021-W07;CH07;Y_GE90;F;13;P
2021-W07;CH07;Y_GE90;M;7;P
2021-W08;CH;_T;T;1240;P
2021-W08;CH;_T;F;647;P
2021-W08;CH;_T;M;593;P
2021-W08;CH;Y0T4;T;4;P
2021-W08;CH;Y0T4;F;3;P
2021-W08;CH;Y0T4;M;1;P
2021-W08;CH;Y5T9;T;1;P
2021-W08;CH;Y5T9;F;1;P
2021-W08;CH;Y10T14;T;1;P
2021-W08;CH;Y10T14;F;1;P
2021-W08;CH;Y15T19;T;1;P
2021-W08;CH;Y15T19;M;1;P
2021-W08;CH;Y20T24;T;3;P
2021-W08;CH;Y20T24;F;2;P
2021-W08;CH;Y20T24;M;1;P
2021-W08;CH;Y25T29;T;5;P
2021-W08;CH;Y25T29;F;3;P
2021-W08;CH;Y25T29;M;2;P
2021-W08;CH;Y30T34;T;3;P
2021-W08;CH;Y30T34;F;2;P
2021-W08;CH;Y30T34;M;1;P
2021-W08;CH;Y35T39;T;2;P
2021-W08;CH;Y35T39;F;1;P
2021-W08;CH;Y35T39;M;1;P
2021-W08;CH;Y40T44;T;11;P
2021-W08;CH;Y40T44;F;2;P
2021-W08;CH;Y40T44;M;9;P
2021-W08;CH;Y45T49;T;14;P
2021-W08;CH;Y45T49;F;5;P
2021-W08;CH;Y45T49;M;9;P
2021-W08;CH;Y50T54;T;19;P
2021-W08;CH;Y50T54;F;9;P
2021-W08;CH;Y50T54;M;10;P
2021-W08;CH;Y55T59;T;28;P
2021-W08;CH;Y55T59;F;10;P
2021-W08;CH;Y55T59;M;18;P
2021-W08;CH;Y60T64;T;47;P
2021-W08;CH;Y60T64;F;18;P
2021-W08;CH;Y60T64;M;29;P
2021-W08;CH;Y65T69;T;75;P
2021-W08;CH;Y65T69;F;29;P
2021-W08;CH;Y65T69;M;46;P
2021-W08;CH;Y70T74;T;108;P
2021-W08;CH;Y70T74;F;48;P
2021-W08;CH;Y70T74;M;60;P
2021-W08;CH;Y75T79;T;144;P
2021-W08;CH;Y75T79;F;59;P
2021-W08;CH;Y75T79;M;85;P
2021-W08;CH;Y80T84;T;170;P
2021-W08;CH;Y80T84;F;83;P
2021-W08;CH;Y80T84;M;87;P
2021-W08;CH;Y85T89;T;239;P
2021-W08;CH;Y85T89;F;127;P
2021-W08;CH;Y85T89;M;112;P
2021-W08;CH;Y_GE90;T;365;P
2021-W08;CH;Y_GE90;F;244;P
2021-W08;CH;Y_GE90;M;121;P
2021-W08;CH01;_T;T;210;P
2021-W08;CH01;_T;F;120;P
2021-W08;CH01;_T;M;90;P
2021-W08;CH01;Y10T14;T;1;P
2021-W08;CH01;Y10T14;F;1;P
2021-W08;CH01;Y15T19;T;1;P
2021-W08;CH01;Y15T19;M;1;P
2021-W08;CH01;Y20T24;T;2;P
2021-W08;CH01;Y20T24;F;1;P
2021-W08;CH01;Y20T24;M;1;P
2021-W08;CH01;Y35T39;T;1;P
2021-W08;CH01;Y35T39;F;1;P
2021-W08;CH01;Y40T44;T;2;P
2021-W08;CH01;Y40T44;M;2;P
2021-W08;CH01;Y45T49;T;2;P
2021-W08;CH01;Y45T49;F;2;P
2021-W08;CH01;Y50T54;T;6;P
2021-W08;CH01;Y50T54;F;3;P
2021-W08;CH01;Y50T54;M;3;P
2021-W08;CH01;Y55T59;T;6;P
2021-W08;CH01;Y55T59;F;2;P
2021-W08;CH01;Y55T59;M;4;P
2021-W08;CH01;Y60T64;T;8;P
2021-W08;CH01;Y60T64;F;4;P
2021-W08;CH01;Y60T64;M;4;P
2021-W08;CH01;Y65T69;T;13;P
2021-W08;CH01;Y65T69;F;4;P
2021-W08;CH01;Y65T69;M;9;P
2021-W08;CH01;Y70T74;T;11;P
2021-W08;CH01;Y70T74;F;8;P
2021-W08;CH01;Y70T74;M;3;P
2021-W08;CH01;Y75T79;T;19;P
2021-W08;CH01;Y75T79;F;10;P
2021-W08;CH01;Y75T79;M;9;P
2021-W08;CH01;Y80T84;T;28;P
2021-W08;CH01;Y80T84;F;12;P
2021-W08;CH01;Y80T84;M;16;P
2021-W08;CH01;Y85T89;T;40;P
2021-W08;CH01;Y85T89;F;27;P
2021-W08;CH01;Y85T89;M;13;P
2021-W08;CH01;Y_GE90;T;70;P
2021-W08;CH01;Y_GE90;F;45;P
2021-W08;CH01;Y_GE90;M;25;P
2021-W08;CH02;_T;T;304;P
2021-W08;CH02;_T;F;157;P
2021-W08;CH02;_T;M;147;P
2021-W08;CH02;Y5T9;T;1;P
2021-W08;CH02;Y5T9;F;1;P
2021-W08;CH02;Y25T29;T;2;P
2021-W08;CH02;Y25T29;F;1;P
2021-W08;CH02;Y25T29;M;1;P
2021-W08;CH02;Y35T39;T;1;P
2021-W08;CH02;Y35T39;M;1;P
2021-W08;CH02;Y40T44;T;3;P
2021-W08;CH02;Y40T44;F;1;P
2021-W08;CH02;Y40T44;M;2;P
2021-W08;CH02;Y45T49;T;3;P
2021-W08;CH02;Y45T49;M;3;P
2021-W08;CH02;Y50T54;T;2;P
2021-W08;CH02;Y50T54;F;1;P
2021-W08;CH02;Y50T54;M;1;P
2021-W08;CH02;Y55T59;T;8;P
2021-W08;CH02;Y55T59;F;3;P
2021-W08;CH02;Y55T59;M;5;P
2021-W08;CH02;Y60T64;T;10;P
2021-W08;CH02;Y60T64;F;4;P
2021-W08;CH02;Y60T64;M;6;P
2021-W08;CH02;Y65T69;T;19;P
2021-W08;CH02;Y65T69;F;4;P
2021-W08;CH02;Y65T69;M;15;P
2021-W08;CH02;Y70T74;T;35;P
2021-W08;CH02;Y70T74;F;14;P
2021-W08;CH02;Y70T74;M;21;P
2021-W08;CH02;Y75T79;T;38;P
2021-W08;CH02;Y75T79;F;13;P
2021-W08;CH02;Y75T79;M;25;P
2021-W08;CH02;Y80T84;T;35;P
2021-W08;CH02;Y80T84;F;23;P
2021-W08;CH02;Y80T84;M;12;P
2021-W08;CH02;Y85T89;T;60;P
2021-W08;CH02;Y85T89;F;28;P
2021-W08;CH02;Y85T89;M;32;P
2021-W08;CH02;Y_GE90;T;87;P
2021-W08;CH02;Y_GE90;F;64;P
2021-W08;CH02;Y_GE90;M;23;P
2021-W08;CH03;_T;T;184;P
2021-W08;CH03;_T;F;96;P
2021-W08;CH03;_T;M;88;P
2021-W08;CH03;Y0T4;T;2;P
2021-W08;CH03;Y0T4;F;2;P
2021-W08;CH03;Y30T34;T;1;P
2021-W08;CH03;Y30T34;M;1;P
2021-W08;CH03;Y40T44;T;2;P
2021-W08;CH03;Y40T44;M;2;P
2021-W08;CH03;Y45T49;T;2;P
2021-W08;CH03;Y45T49;F;1;P
2021-W08;CH03;Y45T49;M;1;P
2021-W08;CH03;Y50T54;T;2;P
2021-W08;CH03;Y50T54;F;1;P
2021-W08;CH03;Y50T54;M;1;P
2021-W08;CH03;Y55T59;T;1;P
2021-W08;CH03;Y55T59;F;1;P
2021-W08;CH03;Y60T64;T;7;P
2021-W08;CH03;Y60T64;F;2;P
2021-W08;CH03;Y60T64;M;5;P
2021-W08;CH03;Y65T69;T;12;P
2021-W08;CH03;Y65T69;F;5;P
2021-W08;CH03;Y65T69;M;7;P
2021-W08;CH03;Y70T74;T;13;P
2021-W08;CH03;Y70T74;F;6;P
2021-W08;CH03;Y70T74;M;7;P
2021-W08;CH03;Y75T79;T;21;P
2021-W08;CH03;Y75T79;F;10;P
2021-W08;CH03;Y75T79;M;11;P
2021-W08;CH03;Y80T84;T;25;P
2021-W08;CH03;Y80T84;F;7;P
2021-W08;CH03;Y80T84;M;18;P
2021-W08;CH03;Y85T89;T;39;P
2021-W08;CH03;Y85T89;F;22;P
2021-W08;CH03;Y85T89;M;17;P
2021-W08;CH03;Y_GE90;T;57;P
2021-W08;CH03;Y_GE90;F;39;P
2021-W08;CH03;Y_GE90;M;18;P
2021-W08;CH04;_T;T;177;P
2021-W08;CH04;_T;F;88;P
2021-W08;CH04;_T;M;89;P
2021-W08;CH04;Y25T29;T;2;P
2021-W08;CH04;Y25T29;F;1;P
2021-W08;CH04;Y25T29;M;1;P
2021-W08;CH04;Y30T34;T;1;P
2021-W08;CH04;Y30T34;F;1;P
2021-W08;CH04;Y40T44;T;2;P
2021-W08;CH04;Y40T44;M;2;P
2021-W08;CH04;Y45T49;T;1;P
2021-W08;CH04;Y45T49;M;1;P
2021-W08;CH04;Y50T54;T;2;P
2021-W08;CH04;Y50T54;M;2;P
2021-W08;CH04;Y55T59;T;5;P
2021-W08;CH04;Y55T59;F;3;P
2021-W08;CH04;Y55T59;M;2;P
2021-W08;CH04;Y60T64;T;5;P
2021-W08;CH04;Y60T64;F;2;P
2021-W08;CH04;Y60T64;M;3;P
2021-W08;CH04;Y65T69;T;10;P
2021-W08;CH04;Y65T69;F;6;P
2021-W08;CH04;Y65T69;M;4;P
2021-W08;CH04;Y70T74;T;21;P
2021-W08;CH04;Y70T74;F;7;P
2021-W08;CH04;Y70T74;M;14;P
2021-W08;CH04;Y75T79;T;19;P
2021-W08;CH04;Y75T79;F;5;P
2021-W08;CH04;Y75T79;M;14;P
2021-W08;CH04;Y80T84;T;27;P
2021-W08;CH04;Y80T84;F;14;P
2021-W08;CH04;Y80T84;M;13;P
2021-W08;CH04;Y85T89;T;33;P
2021-W08;CH04;Y85T89;F;14;P
2021-W08;CH04;Y85T89;M;19;P
2021-W08;CH04;Y_GE90;T;49;P
2021-W08;CH04;Y_GE90;F;35;P
2021-W08;CH04;Y_GE90;M;14;P
2021-W08;CH05;_T;T;207;P
2021-W08;CH05;_T;F;110;P
2021-W08;CH05;_T;M;97;P
2021-W08;CH05;Y0T4;T;2;P
2021-W08;CH05;Y0T4;F;1;P
2021-W08;CH05;Y0T4;M;1;P
2021-W08;CH05;Y20T24;T;1;P
2021-W08;CH05;Y20T24;F;1;P
2021-W08;CH05;Y30T34;T;1;P
2021-W08;CH05;Y30T34;F;1;P
2021-W08;CH05;Y40T44;T;2;P
2021-W08;CH05;Y40T44;F;1;P
2021-W08;CH05;Y40T44;M;1;P
2021-W08;CH05;Y45T49;T;3;P
2021-W08;CH05;Y45T49;F;1;P
2021-W08;CH05;Y45T49;M;2;P
2021-W08;CH05;Y50T54;T;5;P
2021-W08;CH05;Y50T54;F;3;P
2021-W08;CH05;Y50T54;M;2;P
2021-W08;CH05;Y55T59;T;5;P
2021-W08;CH05;Y55T59;F;1;P
2021-W08;CH05;Y55T59;M;4;P
2021-W08;CH05;Y60T64;T;10;P
2021-W08;CH05;Y60T64;F;5;P
2021-W08;CH05;Y60T64;M;5;P
2021-W08;CH05;Y65T69;T;14;P
2021-W08;CH05;Y65T69;F;7;P
2021-W08;CH05;Y65T69;M;7;P
2021-W08;CH05;Y70T74;T;14;P
2021-W08;CH05;Y70T74;F;8;P
2021-W08;CH05;Y70T74;M;6;P
2021-W08;CH05;Y75T79;T;29;P
2021-W08;CH05;Y75T79;F;12;P
2021-W08;CH05;Y75T79;M;17;P
2021-W08;CH05;Y80T84;T;35;P
2021-W08;CH05;Y80T84;F;17;P
2021-W08;CH05;Y80T84;M;18;P
2021-W08;CH05;Y85T89;T;34;P
2021-W08;CH05;Y85T89;F;21;P
2021-W08;CH05;Y85T89;M;13;P
