"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"50 - 59","GR",202045,4,28,0.182,18.2,31658,12.64,88.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202046,0,28,0,0,31658,0,88.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202047,5,33,0.161,16.1,31658,15.79,104.24,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202048,9,42,0.333,33.3,31658,28.43,132.67,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202049,3,45,0.094,9.4,31658,9.48,142.14,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202050,2,47,0.083,8.3,31658,6.32,148.46,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202051,4,51,0.154,15.4,31658,12.64,161.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202052,5,56,0.167,16.7,31658,15.79,176.89,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202053,5,61,0.156,15.6,31658,15.79,192.68,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202101,1,62,0.04,4,31658,3.16,195.84,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202102,6,68,0.3,30,31658,18.95,214.8,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202103,6,74,0.545,54.5,31658,18.95,233.75,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202104,3,77,0.214,21.4,31658,9.48,243.22,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202105,1,78,0.111,11.1,31658,3.16,246.38,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202106,3,81,0.429,42.9,31658,9.48,255.86,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202107,0,81,0,0,31658,0,255.86,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","GR",202108,0,81,0,0,31658,0,255.86,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","GR",202109,1,82,0.143,14.3,31658,3.16,259.02,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","GR",202110,1,83,0.25,25,31658,3.16,262.18,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","GR",202111,2,85,0.5,50,31658,6.32,268.49,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","GR",202112,0,85,0,0,31658,0,268.49,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202009,0,0,NA,NA,10899,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202010,0,0,0,0,10899,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202011,0,0,0,0,10899,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202012,1,1,0.083,8.3,10899,9.18,9.18,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202013,2,3,0.143,14.3,10899,18.35,27.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202014,0,3,0,0,10899,0,27.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202015,0,3,0,0,10899,0,27.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202016,0,3,0,0,10899,0,27.53,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202017,1,4,0.5,50,10899,9.18,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202018,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202019,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202020,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202021,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202022,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202023,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","JU",202024,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202025,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202026,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202027,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202028,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202029,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202030,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202031,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202032,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202033,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202034,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202035,0,4,NA,NA,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202036,0,4,0,0,10899,0,36.7,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202037,1,5,0.5,50,10899,9.18,45.88,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202038,0,5,0,0,10899,0,45.88,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202039,0,5,0,0,10899,0,45.88,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","JU",202040,0,5,0,0,10899,0,45.88,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202041,0,5,0,0,10899,0,45.88,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202042,1,6,0.056,5.6,10899,9.18,55.05,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202043,0,6,0,0,10899,0,55.05,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202044,1,7,0.062,6.2,10899,9.18,64.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202045,0,7,0,0,10899,0,64.23,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202046,1,8,0.143,14.3,10899,9.18,73.4,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202047,1,9,0.25,25,10899,9.18,82.58,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202048,1,10,0.333,33.3,10899,9.18,91.75,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202049,1,11,0.5,50,10899,9.18,100.93,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202050,1,12,0.333,33.3,10899,9.18,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202051,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202052,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202053,0,12,NA,NA,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202101,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202102,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202103,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202104,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202105,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202106,0,12,NA,NA,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202107,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","JU",202108,0,12,0,0,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","JU",202109,0,12,NA,NA,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","JU",202110,0,12,NA,NA,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","JU",202111,0,12,NA,NA,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","JU",202112,0,12,NA,NA,10899,0,110.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202009,0,0,NA,NA,62117,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202010,0,0,0,0,62117,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202011,1,1,0.143,14.3,62117,1.61,1.61,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202012,2,3,0.222,22.2,62117,3.22,4.83,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202013,4,7,0.235,23.5,62117,6.44,11.27,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202014,0,7,0,0,62117,0,11.27,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202015,0,7,0,0,62117,0,11.27,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202016,3,10,0.5,50,62117,4.83,16.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202017,1,11,0.2,20,62117,1.61,17.71,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202018,1,12,0.333,33.3,62117,1.61,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202019,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202020,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202021,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202022,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202023,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","LU",202024,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202025,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202026,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202027,0,12,NA,NA,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202028,0,12,0,0,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202029,0,12,0,0,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202030,0,12,0,0,62117,0,19.32,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202031,2,14,0.4,40,62117,3.22,22.54,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202032,1,15,0.333,33.3,62117,1.61,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202033,0,15,0,0,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202034,0,15,0,0,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202035,0,15,0,0,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202036,0,15,NA,NA,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202037,0,15,NA,NA,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202038,0,15,0,0,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202039,0,15,NA,NA,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"50 - 59","LU",202040,0,15,NA,NA,62117,0,24.15,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202041,1,16,0.333,33.3,62117,1.61,25.76,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202042,4,20,0.364,36.4,62117,6.44,32.2,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202043,1,21,0.04,4,62117,1.61,33.81,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202044,5,26,0.089,8.9,62117,8.05,41.86,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202045,6,32,0.12,12,62117,9.66,51.52,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202046,3,35,0.125,12.5,62117,4.83,56.35,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202047,6,41,0.125,12.5,62117,9.66,66,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202048,9,50,0.184,18.4,62117,14.49,80.49,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202049,1,51,0.033,3.3,62117,1.61,82.1,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202050,7,58,0.175,17.5,62117,11.27,93.37,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202051,5,63,0.135,13.5,62117,8.05,101.42,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202052,3,66,0.094,9.4,62117,4.83,106.25,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202053,6,72,0.133,13.3,62117,9.66,115.91,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202101,5,77,0.135,13.5,62117,8.05,123.96,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202102,3,80,0.115,11.5,62117,4.83,128.79,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202103,2,82,0.1,10,62117,3.22,132.01,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202104,4,86,0.333,33.3,62117,6.44,138.45,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202105,3,89,0.214,21.4,62117,4.83,143.28,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202106,0,89,0,0,62117,0,143.28,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202107,0,89,0,0,62117,0,143.28,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"50 - 59","LU",202108,0,89,0,0,62117,0,143.28,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","LU",202109,2,91,0.154,15.4,62117,3.22,146.5,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"50 - 59","LU",202110,1,92,0.059,5.9,62117,1.61,148.11,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","LU",202111,0,92,0,0,62117,0,148.11,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"50 - 59","LU",202112,0,92,NA,NA,62117,0,148.11,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NE",202009,0,0,0,0,25447,0,0,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"50 - 59","NE",202010,1,1,0.143,14.3,25447,3.93,3.93,"COVID19Hosp","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
