"date","geoRegion","ICU_AllPatients","ICU_Covid19Patients","ICU_Capacity","Total_AllPatients","Total_Covid19Patients","Total_Capacity","ICU_NonCovid19Patients","ICU_FreeCapacity","Total_NonCovid19Patients","Total_FreeCapacity","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","Total_Capacity_mean15d","Total_AllPatients_mean15d","Total_Covid19Patients_mean15d","Total_NonCovid19Patients_mean15d","Total_FreeCapacity_mean15d","ICU_Capacity_mean15d","ICU_AllPatients_mean15d","ICU_Covid19Patients_mean15d","ICU_NonCovid19Patients_mean15d","ICU_FreeCapacity_mean15d","type_variant","ICUPercent_AllPatients","ICUPercent_NonCovid19Patients","ICUPercent_Covid19Patients","ICUPercent_FreeCapacity","ICUPercent_Capacity","TotalPercent_AllPatients","TotalPercent_NonCovid19Patients","TotalPercent_Covid19Patients","TotalPercent_FreeCapacity","TotalPercent_Capacity","type","version"
2020-11-02,"NE",13,12,18,348,100,410,1,5,248,62,FALSE,FALSE,TRUE,TRUE,TRUE,424,361.27,104.87,256.4,62.73,20.47,15.87,14,1.87,4.6,"fp7d",72.2,5.6,66.7,27.8,100,84.9,60.5,24.4,15.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"NW",3,2,6,54,10,87,1,3,44,33,FALSE,FALSE,TRUE,TRUE,TRUE,88.8,60.73,8.87,51.87,28.07,6,3.73,1.87,1.87,2.27,"fp7d",50,16.7,33.3,50,100,62.1,50.6,11.5,37.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"OW",0,0,0,41,12,57,0,0,29,16,FALSE,FALSE,TRUE,TRUE,TRUE,62.33,49.93,8.93,41,12.4,0,0,0,0,0,"fp7d",NA,NA,NA,NA,NA,71.9,50.9,21.1,28.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"SG",43,24,60,947,173,1308,19,17,774,361,FALSE,FALSE,TRUE,TRUE,TRUE,1309.8,938.33,157.2,781.13,371.47,59.27,38.2,22.4,15.8,21.07,"fp7d",71.7,31.7,40,28.3,100,72.4,59.2,13.2,27.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"SH",6,3,8,122,20,132,3,2,102,10,FALSE,FALSE,TRUE,TRUE,TRUE,136.87,115.53,18.47,97.07,21.33,8,6,2.6,3.4,2,"fp7d",75,37.5,37.5,25,100,92.4,77.3,15.2,7.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"SO",17,10,20,406,61,506,7,3,345,100,FALSE,FALSE,TRUE,TRUE,TRUE,512.47,436,48.6,387.4,76.47,20.33,18.07,7.6,10.47,2.27,"fp7d",85,35,50,15,100,80.2,68.2,12.1,19.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"SZ",9,3,11,206,44,288,6,2,162,82,FALSE,FALSE,TRUE,TRUE,TRUE,296.8,208.6,41.6,167,88.2,11,9,3.27,5.73,2,"fp7d",81.8,54.5,27.3,18.2,100,71.5,56.2,15.3,28.5,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"TG",18,9,31,85,42,119,9,13,43,34,FALSE,FALSE,TRUE,TRUE,TRUE,124.53,87,46.67,40.33,37.53,33.73,20,8.8,11.2,13.73,"fp7d",58.1,29,29,41.9,100,71.4,36.1,35.3,28.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"TI",35,14,63,720,191,985,21,28,529,265,FALSE,FALSE,TRUE,TRUE,TRUE,899.8,687.87,150.53,537.33,211.93,58.4,32.6,10.47,22.13,25.8,"fp7d",55.6,33.3,22.2,44.4,100,73.1,53.7,19.4,26.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"UR",2,2,6,42,6,81,0,4,36,39,FALSE,FALSE,TRUE,TRUE,TRUE,81,48.73,6.53,42.2,32.27,6,2.47,2.07,0.4,3.53,"fp7d",33.3,0,33.3,66.7,100,51.9,44.4,7.4,48.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"VD",94,52,114,1394,413,1793,42,20,981,399,FALSE,FALSE,TRUE,TRUE,TRUE,1759.6,1285.33,359,926.33,474.27,116,93.33,55.8,37.53,22.67,"fp7d",82.5,36.8,45.6,17.5,100,77.7,54.7,23,22.3,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"VS",22,21,33,845,212,1053,1,11,633,208,FALSE,FALSE,TRUE,TRUE,TRUE,942.4,711.67,202,509.67,230.73,31.27,25.27,19.13,6.13,6,"fp7d",66.7,3,63.6,33.3,100,80.2,60.1,20.1,19.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"ZG",6,4,8,178,35,240,2,2,143,62,FALSE,FALSE,TRUE,TRUE,TRUE,240.27,179.4,28.07,151.33,60.87,8,4.67,3.4,1.27,3.33,"fp7d",75,25,50,25,100,74.2,59.6,14.6,25.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-02,"ZH",179,40,306,3390,272,3866,139,127,3118,476,FALSE,FALSE,TRUE,TRUE,TRUE,3853.13,3395.33,270.73,3124.6,457.8,270,179.6,43.07,136.53,90.4,"fp7d",58.5,45.4,13.1,41.5,100,87.7,80.7,7,12.3,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"AG",39,17,52,735,77,1380,22,13,658,645,FALSE,FALSE,TRUE,TRUE,TRUE,1378.87,719.27,77.8,641.47,659.6,52,41,17.8,23.2,11,"fp7d",75,42.3,32.7,25,100,53.3,47.7,5.6,46.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"AI",0,0,0,14,6,15,0,0,8,1,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fp7d",NA,NA,NA,NA,NA,93.3,53.3,40,6.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"AR",3,3,6,393,20,579,0,3,373,186,FALSE,FALSE,TRUE,TRUE,TRUE,538.6,361.4,18.27,343.13,177.2,6,3.27,2.07,1.2,2.73,"fp7d",50,0,50,50,100,67.9,64.4,3.5,32.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"BE",77,38,101,2444,298,3417,39,24,2146,973,FALSE,FALSE,TRUE,TRUE,TRUE,3385.07,2330.6,282.33,2048.27,1054.47,108.07,78.73,38.2,40.53,29.33,"fp7d",76.2,38.6,37.6,23.8,100,71.5,62.8,8.7,28.5,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"BL",8,5,17,527,38,629,3,9,489,102,FALSE,FALSE,TRUE,TRUE,TRUE,632.67,538.67,42.2,496.47,94,16.73,9.8,4.8,5,6.93,"fp7d",47.1,17.6,29.4,52.9,100,83.8,77.7,6,16.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"BS",33,12,50,791,54,1287,21,17,737,496,FALSE,FALSE,TRUE,TRUE,TRUE,1233.93,768.13,47.67,720.47,465.8,50,36.73,13.33,23.4,13.27,"fp7d",66,42,24,34,100,61.5,57.3,4.2,38.5,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"FR",19,18,24,501,190,545,1,5,311,44,FALSE,FALSE,TRUE,TRUE,TRUE,534.87,466.87,142.53,324.33,68,25.4,21.6,19.33,2.27,3.8,"fp7d",79.2,4.2,75,20.8,100,91.9,57.1,34.9,8.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"GE",38,21,53,1985,509,3007,17,15,1476,1022,FALSE,FALSE,TRUE,TRUE,TRUE,2935.53,1951.47,490.93,1460.53,984.07,59.67,40.6,21.53,19.07,19.07,"fp7d",71.7,32.1,39.6,28.3,100,66,49.1,16.9,34,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"GL",2,1,6,72,16,86,1,4,56,14,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fp7d",33.3,16.7,16.7,66.7,100,83.7,65.1,18.6,16.3,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"GR",16,8,20,415,48,656,8,4,367,241,FALSE,FALSE,TRUE,TRUE,TRUE,658.4,418.4,45.73,372.67,240,18.33,12.6,7.4,5.2,5.73,"fp7d",80,40,40,20,100,63.3,55.9,7.3,36.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"JU",6,6,8,252,102,323,0,2,150,71,FALSE,FALSE,TRUE,TRUE,TRUE,323,237.53,85.53,152,85.47,8,6.33,6.33,0,1.67,"fp7d",75,0,75,25,100,78,46.4,31.6,22,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"LU",34,18,49,811,107,1052,16,15,704,241,FALSE,FALSE,TRUE,TRUE,TRUE,991.6,738.8,97.13,641.67,252.8,48.6,33.07,16.67,16.4,15.53,"fp7d",69.4,32.7,36.7,30.6,100,77.1,66.9,10.2,22.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"NE",16,14,20,382,110,410,2,4,272,28,FALSE,FALSE,TRUE,TRUE,TRUE,427.33,362.4,109.87,252.53,64.93,21.27,16.47,14.73,1.73,4.8,"fp7d",80,10,70,20,100,93.2,66.3,26.8,6.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"NW",3,2,6,53,11,87,1,3,42,34,FALSE,FALSE,TRUE,TRUE,TRUE,88.67,61.6,9.27,52.33,27.07,6,3.8,2,1.8,2.2,"fp7d",50,16.7,33.3,50,100,60.9,48.3,12.6,39.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"OW",0,0,0,45,13,57,0,0,32,12,FALSE,FALSE,TRUE,TRUE,TRUE,61.93,50.33,9.67,40.67,11.6,0,0,0,0,0,"fp7d",NA,NA,NA,NA,NA,78.9,56.1,22.8,21.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"SG",43,23,60,973,184,1308,20,17,789,335,FALSE,FALSE,TRUE,TRUE,TRUE,1313.87,936.27,161.93,774.33,377.6,60,38.8,23.4,15.4,21.2,"fp7d",71.7,33.3,38.3,28.3,100,74.4,60.3,14.1,25.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"SH",6,3,8,119,16,132,3,2,103,13,FALSE,FALSE,TRUE,TRUE,TRUE,133.87,114.4,19.2,95.2,19.47,8,5.93,2.6,3.33,2.07,"fp7d",75,37.5,37.5,25,100,90.2,78,12.1,9.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"SO",21,10,25,441,66,506,11,4,375,65,FALSE,FALSE,TRUE,TRUE,TRUE,513.6,440.07,50.73,389.33,73.53,21,18.67,8.07,10.6,2.33,"fp7d",84,44,40,16,100,87.2,74.1,13,12.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"SZ",8,3,11,223,43,288,5,3,180,65,FALSE,FALSE,TRUE,TRUE,TRUE,295.47,210.13,41.53,168.6,85.33,11,9.07,3.27,5.8,1.93,"fp7d",72.7,45.5,27.3,27.3,100,77.4,62.5,14.9,22.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"TG",23,10,31,88,45,119,13,8,43,31,FALSE,FALSE,TRUE,TRUE,TRUE,124.8,88.27,48.33,39.93,36.53,33.4,20.4,9.13,11.27,13,"fp7d",74.2,41.9,32.3,25.8,100,73.9,36.1,37.8,26.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"TI",34,14,59,712,190,959,20,25,522,247,FALSE,FALSE,TRUE,TRUE,TRUE,910.13,696.87,167.47,529.4,213.27,58.67,34.53,11.87,22.67,24.13,"fp7d",57.6,33.9,23.7,42.4,100,74.2,54.4,19.8,25.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"UR",2,2,6,39,8,81,0,4,31,42,FALSE,FALSE,TRUE,TRUE,TRUE,81,47.4,6.67,40.73,33.6,6,2.67,2.2,0.47,3.33,"fp7d",33.3,0,33.3,66.7,100,48.1,38.3,9.9,51.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"VD",101,61,124,1384,410,1795,40,23,974,411,FALSE,FALSE,TRUE,TRUE,TRUE,1770.67,1302.73,380.8,921.93,467.93,121.2,97.53,59.53,38,23.67,"fp7d",81.5,32.3,49.2,18.5,100,77.1,54.3,22.8,22.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"VS",25,23,33,863,236,1053,2,8,627,190,FALSE,FALSE,TRUE,TRUE,TRUE,982.6,739.87,217.67,522.2,242.73,31.93,25.87,20.2,5.67,6.07,"fp7d",75.8,6.1,69.7,24.2,100,82,59.5,22.4,18,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"ZG",4,3,8,186,29,240,1,4,157,54,FALSE,FALSE,TRUE,TRUE,TRUE,240.27,178.27,28.87,149.4,62,8,4.67,3.53,1.13,3.33,"fp7d",50,12.5,37.5,50,100,77.5,65.4,12.1,22.5,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-03,"ZH",209,51,306,3430,309,3856,158,97,3121,426,FALSE,FALSE,TRUE,TRUE,TRUE,3860.33,3418.73,283.93,3134.8,441.6,263.73,176.6,46.13,130.47,87.13,"fp7d",68.3,51.6,16.7,31.7,100,89,80.9,8,11,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"AG",45,20,52,721,83,1380,25,7,638,659,FALSE,FALSE,TRUE,TRUE,TRUE,1381,725.73,81.4,644.33,655.27,52.13,41.2,18.67,22.53,10.93,"fp7d",86.5,48.1,38.5,13.5,100,52.2,46.2,6,47.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"AI",0,0,0,11,3,17,0,0,8,6,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fp7d",NA,NA,NA,NA,NA,64.7,47.1,17.6,35.3,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"AR",3,3,6,384,16,579,0,3,368,195,FALSE,FALSE,TRUE,TRUE,TRUE,536.6,361.33,17.87,343.47,175.27,6,3.2,2,1.2,2.8,"fp7d",50,0,50,50,100,66.3,63.6,2.8,33.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"BE",84,38,102,2458,303,3424,46,18,2155,966,FALSE,FALSE,TRUE,TRUE,TRUE,3401.47,2351.33,292.8,2058.53,1050.13,109.07,79.87,40.2,39.67,29.2,"fp7d",82.4,45.1,37.3,17.6,100,71.8,62.9,8.8,28.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"BL",8,4,17,568,33,638,4,9,535,70,FALSE,FALSE,TRUE,TRUE,TRUE,632.2,539.67,45.13,494.53,92.53,16.8,9.67,4.87,4.8,7.13,"fp7d",47.1,23.5,23.5,52.9,100,89,83.9,5.2,11,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"BS",36,14,50,775,51,1287,22,14,724,512,FALSE,FALSE,TRUE,TRUE,TRUE,1243.4,786.87,50.73,736.13,456.53,50.13,37.07,14.33,22.73,13.07,"fp7d",72,44,28,28,100,60.2,56.3,4,39.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"FR",21,20,24,501,190,545,1,3,311,44,FALSE,FALSE,TRUE,TRUE,TRUE,536.4,466.6,152.6,314,69.8,25.73,22.13,20.07,2.07,3.6,"fp7d",87.5,4.2,83.3,12.5,100,91.9,57.1,34.9,8.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"GE",44,26,54,1961,539,3018,18,10,1422,1057,FALSE,FALSE,TRUE,TRUE,TRUE,2928.2,1944.27,527.47,1416.8,983.93,60.73,41,22.33,18.67,19.73,"fp7d",81.5,33.3,48.1,18.5,100,65,47.1,17.9,35,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"GL",4,2,6,68,14,86,2,2,54,18,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fp7d",66.7,33.3,33.3,33.3,100,79.1,62.8,16.3,20.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"GR",16,9,20,427,50,657,7,4,377,230,FALSE,FALSE,TRUE,TRUE,TRUE,658,421,47,374,237,18.6,12.93,7.53,5.4,5.67,"fp7d",80,35,45,20,100,65,57.4,7.6,35,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"JU",7,7,8,222,98,323,0,1,124,101,FALSE,FALSE,TRUE,TRUE,TRUE,323,236.53,84.53,152,86.47,8,6.53,6.53,0,1.47,"fp7d",87.5,0,87.5,12.5,100,68.7,38.4,30.3,31.3,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"LU",33,16,49,861,110,1045,17,16,751,184,FALSE,FALSE,TRUE,TRUE,TRUE,991.4,738.87,99.07,639.8,252.53,49.2,33.47,17.47,16,15.73,"fp7d",67.3,34.7,32.7,32.7,100,82.4,71.9,10.5,17.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"NE",16,14,20,380,120,450,2,4,260,70,FALSE,FALSE,TRUE,TRUE,TRUE,430.67,363.27,114.73,248.53,67.4,21.8,16.8,15.13,1.67,5,"fp7d",80,10,70,20,100,84.4,57.8,26.7,15.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"NW",3,2,6,57,11,86,1,3,46,29,FALSE,FALSE,TRUE,TRUE,TRUE,88.53,61.93,9.4,52.53,26.6,6,3.8,2.2,1.6,2.2,"fp7d",50,16.7,33.3,50,100,66.3,53.5,12.8,33.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"OW",0,0,0,49,11,61,0,0,38,12,FALSE,FALSE,TRUE,TRUE,TRUE,61.53,49.93,10.33,39.6,11.6,0,0,0,0,0,"fp7d",NA,NA,NA,NA,NA,80.3,62.3,18,19.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"SG",44,27,60,1019,181,1308,17,16,838,289,FALSE,FALSE,TRUE,TRUE,TRUE,1318.47,931.13,165.33,765.8,387.33,60.73,39.93,24.2,15.73,20.8,"fp7d",73.3,28.3,45,26.7,100,77.9,64.1,13.8,22.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"SH",6,3,8,124,18,124,3,2,106,0,FALSE,FALSE,TRUE,TRUE,TRUE,132.6,115.33,20.2,95.13,17.27,8,5.87,2.53,3.33,2.13,"fp7d",75,37.5,37.5,25,100,100,85.5,14.5,0,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"SO",20,9,25,475,67,506,11,5,408,31,FALSE,FALSE,TRUE,TRUE,TRUE,514.73,441.8,53.27,388.53,72.93,21.67,19.33,8.73,10.6,2.33,"fp7d",80,44,36,20,100,93.9,80.6,13.2,6.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"SZ",9,3,11,210,42,288,6,2,168,78,FALSE,FALSE,TRUE,TRUE,TRUE,294.13,209.13,41.47,167.67,85,11,9,3.33,5.67,2,"fp7d",81.8,54.5,27.3,18.2,100,72.9,58.3,14.6,27.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"TG",21,8,31,86,42,119,13,10,44,33,FALSE,FALSE,TRUE,TRUE,TRUE,125.07,89.33,50.27,39.07,35.73,33.07,20.47,9.6,10.87,12.6,"fp7d",67.7,41.9,25.8,32.3,100,72.3,37,35.3,27.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"TI",36,15,59,745,207,970,21,23,538,225,FALSE,FALSE,TRUE,TRUE,TRUE,921.2,706.07,185.13,520.93,215.13,59.2,36.27,13.4,22.87,22.93,"fp7d",61,35.6,25.4,39,100,76.8,55.5,21.3,23.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"UR",3,3,6,51,7,81,0,3,44,30,FALSE,FALSE,TRUE,TRUE,TRUE,81,47.93,6.67,41.27,33.07,6,2.73,2.2,0.53,3.27,"fp7d",50,0,50,50,100,63,54.3,8.6,37,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"VD",111,70,131,1352,421,1808,41,20,931,456,FALSE,FALSE,TRUE,TRUE,TRUE,1783.73,1319.73,401.33,918.4,464,126.27,101.13,63.13,38,25.13,"fp7d",84.7,31.3,53.4,15.3,100,74.8,51.5,23.3,25.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"VS",27,22,33,886,251,1053,5,6,635,167,FALSE,FALSE,TRUE,TRUE,TRUE,983.4,737.4,224.6,512.8,246,32.47,26.53,21.27,5.27,5.93,"fp7d",81.8,15.2,66.7,18.2,100,84.1,60.3,23.8,15.9,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"ZG",3,3,8,205,29,240,0,5,176,35,FALSE,FALSE,TRUE,TRUE,TRUE,240.27,175.87,29,146.87,64.4,8,4.67,3.73,0.93,3.33,"fp7d",37.5,0,37.5,62.5,100,85.4,73.3,12.1,14.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-04,"ZH",156,53,216,3563,317,3863,103,60,3246,300,FALSE,FALSE,TRUE,TRUE,TRUE,3864.47,3434.73,295.47,3139.27,429.73,258.2,173.13,48.67,124.47,85.07,"fp7d",72.2,47.7,24.5,27.8,100,92.2,84,8.2,7.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"AG",44,20,52,744,83,1380,24,8,661,636,FALSE,FALSE,TRUE,TRUE,TRUE,1381.87,735.87,85,650.87,646,52.27,42,19.47,22.53,10.27,"fp7d",84.6,46.2,38.5,15.4,100,53.9,47.9,6,46.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"AI",0,0,0,6,3,17,0,0,3,11,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fp7d",NA,NA,NA,NA,NA,35.3,17.6,17.6,64.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"AR",5,2,6,359,15,507,3,1,344,148,FALSE,FALSE,TRUE,TRUE,TRUE,534.6,359.6,18,341.6,175,6,3.27,1.93,1.33,2.73,"fp7d",83.3,50,33.3,16.7,100,70.8,67.9,3,29.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"BE",87,46,105,2481,323,3428,41,18,2158,947,FALSE,FALSE,TRUE,TRUE,TRUE,3404.73,2347.87,303.6,2044.27,1056.87,110.07,80.8,42.13,38.67,29.27,"fp7d",82.9,39,43.8,17.1,100,72.4,63,9.4,27.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"BL",10,3,17,560,45,638,7,7,515,78,FALSE,FALSE,TRUE,TRUE,TRUE,632.07,540.13,47.73,492.4,91.93,16.87,9.73,5.07,4.67,7.13,"fp7d",58.8,41.2,17.6,41.2,100,87.8,80.7,7.1,12.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"BS",37,13,51,945,54,1287,24,14,891,342,FALSE,FALSE,TRUE,TRUE,TRUE,1252.87,805.13,54.27,750.87,447.73,50.13,37.2,15.27,21.93,12.93,"fp7d",72.5,47.1,25.5,27.5,100,73.4,69.2,4.2,26.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"FR",24,22,26,455,199,560,2,2,256,105,FALSE,FALSE,TRUE,TRUE,TRUE,541.33,467.6,161.53,306.07,73.73,26.07,22.53,20.6,1.93,3.53,"fp7d",92.3,7.7,84.6,7.7,100,81.2,45.7,35.5,18.8,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"GE",44,25,62,1936,544,3035,19,18,1392,1099,FALSE,FALSE,TRUE,TRUE,TRUE,2916.93,1941.53,540.53,1401,975.4,61.27,41.8,23.53,18.27,19.47,"fp7d",71,30.6,40.3,29,100,63.8,45.9,17.9,36.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"GL",6,2,6,64,14,89,4,0,50,25,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fp7d",100,66.7,33.3,0,100,71.9,56.2,15.7,28.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"GR",15,10,20,420,49,657,5,5,371,237,FALSE,FALSE,TRUE,TRUE,TRUE,657.6,419.33,48.2,371.13,238.27,18.87,13.47,7.73,5.73,5.4,"fp7d",75,25,50,25,100,63.9,56.5,7.5,36.1,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"JU",7,7,8,221,78,323,0,1,143,102,FALSE,FALSE,TRUE,TRUE,TRUE,323,237.13,83.07,154.07,85.87,8,6.53,6.53,0,1.47,"fp7d",87.5,0,87.5,12.5,100,68.4,44.3,24.1,31.6,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"LU",34,17,49,776,108,1045,17,15,668,269,FALSE,FALSE,TRUE,TRUE,TRUE,991.2,734.4,100.47,633.93,256.8,49.53,32.93,18.13,14.8,16.6,"fp7d",69.4,34.7,34.7,30.6,100,74.3,63.9,10.3,25.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"NE",20,20,26,366,125,450,0,6,241,84,FALSE,FALSE,TRUE,TRUE,TRUE,436.67,365.8,122.67,243.13,70.87,22.6,17.2,15.73,1.47,5.4,"fp7d",76.9,0,76.9,23.1,100,81.3,53.6,27.8,18.7,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"NW",4,3,6,60,11,86,1,2,49,26,FALSE,FALSE,TRUE,TRUE,TRUE,88.4,62,9.47,52.53,26.4,6,3.67,2.33,1.33,2.33,"fp7d",66.7,16.7,50,33.3,100,69.8,57,12.8,30.2,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"OW",0,0,0,47,11,61,0,0,36,14,FALSE,FALSE,TRUE,TRUE,TRUE,60.6,49.07,10.87,38.2,11.53,0,0,0,0,0,"fp7d",NA,NA,NA,NA,NA,77,59,18,23,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"SG",41,26,60,1015,185,1308,15,19,830,293,FALSE,FALSE,TRUE,TRUE,TRUE,1322.27,929.6,167.73,761.87,392.67,61.47,40.8,25.13,15.67,20.67,"fp7d",68.3,25,43.3,31.7,100,77.6,63.5,14.1,22.4,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"SH",6,3,8,124,23,124,3,2,101,0,FALSE,FALSE,TRUE,TRUE,TRUE,131.47,116.13,20.8,95.33,15.33,8,5.87,2.47,3.4,2.13,"fp7d",75,37.5,37.5,25,100,100,81.5,18.5,0,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"SO",23,9,25,449,66,506,14,2,383,57,FALSE,FALSE,TRUE,TRUE,TRUE,515.87,440.33,55.8,384.53,75.53,22.33,19.8,9.4,10.4,2.53,"fp7d",92,56,36,8,100,88.7,75.7,13,11.3,100,"COVID19HospCapacity","2021-03-24_08-05-44"
2020-11-05,"SZ",10,3,11,219,42,288,7,1,177,69,FALSE,FALSE,TRUE,TRUE,TRUE,292.8,209.87,40.73,169.13,82.93,11,9,3.47,5.53,2,"fp7d",90.9,63.6,27.3,9.1,100,76,61.5,14.6,24,100,"COVID19HospCapacity","2021-03-24_08-05-44"
