"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"10 - 19","VD",202043,1398,23283,0.075,7.5,89543,1561.26,26002.03,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,25.89
"10 - 19","VD",202044,2357,25640,0.095,9.5,89543,2632.25,28634.29,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,28.94
"10 - 19","VD",202045,3064,28704,0.112,11.2,89543,3421.82,32056.11,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,23.37
"10 - 19","VD",202046,2885,31589,0.122,12.2,89543,3221.92,35278.02,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,24.06
"10 - 19","VD",202047,1867,33456,0.107,10.7,89543,2085.03,37363.05,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,18.64
"10 - 19","VD",202048,1341,34797,0.09,9,89543,1497.6,38860.66,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,16.48
"10 - 19","VD",202049,1400,36197,0.093,9.3,89543,1563.49,40424.15,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,13.71
"10 - 19","VD",202050,1785,37982,0.103,10.3,89543,1993.46,42417.61,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,11.37
"10 - 19","VD",202051,1977,39959,0.09,9,89543,2207.88,44625.49,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,7.44
"10 - 19","VD",202052,1370,41329,0.071,7.1,89543,1529.99,46155.48,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,8.18
"10 - 19","VD",202053,907,42236,0.062,6.2,89543,1012.92,47168.4,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,15.44
"10 - 19","VD",202101,1443,43679,0.082,8.2,89543,1611.52,48779.92,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,14.14
"10 - 19","VD",202102,1385,45064,0.089,8.9,89543,1546.74,50326.66,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,9.89
"10 - 19","VD",202103,1616,46680,0.097,9.7,89543,1804.72,52131.38,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,10.83
"10 - 19","VD",202104,1811,48491,0.101,10.1,89543,2022.49,54153.87,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,10.71
"10 - 19","VD",202105,2075,50566,0.1,10,89543,2317.32,56471.19,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,8.87
"10 - 19","VD",202106,1987,52553,0.093,9.3,89543,2219.05,58690.24,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,6.79
"10 - 19","VD",202107,2411,54964,0.108,10.8,89543,2692.56,61382.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,6.14
"10 - 19","VD",202108,1945,56909,0.1,10,89543,2172.14,63554.94,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,7.61
"10 - 19","VD",202109,1551,58460,0.081,8.1,89543,1732.13,65287.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,7.48
"10 - 19","VD",202110,1704,60164,0.083,8.3,89543,1903,67190.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,8.74
"10 - 19","VD",202111,2411,62575,0.099,9.9,89543,2692.56,69882.63,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,8.21
"10 - 19","VD",202112,839,63414,0.099,9.9,89543,936.98,70819.61,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,7.87
"10 - 19","VS",202009,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202010,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202011,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202012,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202013,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202014,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202015,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202016,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202017,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202018,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202019,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202020,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202021,NA,NA,NA,NA,34386,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202022,84,84,0.098,9.8,34386,244.29,244.29,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202023,85,169,0.116,11.6,34386,247.19,491.48,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,2.35
"10 - 19","VS",202024,97,266,0.098,9.8,34386,282.09,773.57,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.03
"10 - 19","VS",202025,158,424,0.11,11,34386,459.49,1233.06,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.63
"10 - 19","VS",202026,217,641,0.108,10.8,34386,631.07,1864.13,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.46
"10 - 19","VS",202027,226,867,0.106,10.6,34386,657.24,2521.37,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.88
"10 - 19","VS",202028,145,1012,0.107,10.7,34386,421.68,2943.06,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.07
"10 - 19","VS",202029,101,1113,0.08,8,34386,293.72,3236.78,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202030,99,1212,0.09,9,34386,287.91,3524.69,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","VS",202031,96,1308,0.078,7.8,34386,279.18,3803.87,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.08
"10 - 19","VS",202032,134,1442,0.106,10.6,34386,389.69,4193.57,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,8.96
"10 - 19","VS",202033,119,1561,0.096,9.6,34386,346.07,4539.64,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,1.68
"10 - 19","VS",202034,215,1776,0.121,12.1,34386,625.25,5164.89,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.26
"10 - 19","VS",202035,555,2331,0.195,19.5,34386,1614.03,6778.92,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.62
"10 - 19","VS",202036,654,2985,0.213,21.3,34386,1901.94,8680.86,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.92
"10 - 19","VS",202037,633,3618,0.205,20.5,34386,1840.87,10521.72,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.26
"10 - 19","VS",202038,511,4129,0.193,19.3,34386,1486.07,12007.79,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,4.5
"10 - 19","VS",202039,389,4518,0.179,17.9,34386,1131.27,13139.07,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,2.83
"10 - 19","VS",202040,309,4827,0.132,13.2,34386,898.62,14037.69,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.91
"10 - 19","VS",202041,331,5158,0.094,9.4,34386,962.6,15000.29,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.27
"10 - 19","VS",202042,674,5832,0.1,10,34386,1960.1,16960.39,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,25.37
"10 - 19","VS",202043,852,6684,0.08,8,34386,2477.75,19438.14,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,26.88
"10 - 19","VS",202044,1028,7712,0.089,8.9,34386,2989.59,22427.73,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,35.21
"10 - 19","VS",202045,1008,8720,0.099,9.9,34386,2931.43,25359.16,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,28.08
"10 - 19","VS",202046,690,9410,0.094,9.4,34386,2006.63,27365.79,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,25.8
"10 - 19","VS",202047,528,9938,0.102,10.2,34386,1535.51,28901.3,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,26.14
"10 - 19","VS",202048,474,10412,0.102,10.2,34386,1378.47,30279.77,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,22.78
"10 - 19","VS",202049,413,10825,0.095,9.5,34386,1201.07,31480.84,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,16.95
"10 - 19","VS",202050,419,11244,0.091,9.1,34386,1218.52,32699.35,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,19.09
"10 - 19","VS",202051,523,11767,0.087,8.7,34386,1520.97,34220.32,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,10.33
"10 - 19","VS",202052,410,12177,0.069,6.9,34386,1192.35,35412.67,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,7.56
"10 - 19","VS",202053,494,12671,0.08,8,34386,1436.63,36849.3,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,14.37
"10 - 19","VS",202101,610,13281,0.092,9.2,34386,1773.98,38623.28,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,15.25
"10 - 19","VS",202102,474,13755,0.08,8,34386,1378.47,40001.74,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,14.98
"10 - 19","VS",202103,475,14230,0.078,7.8,34386,1381.38,41383.12,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,14.74
"10 - 19","VS",202104,618,14848,0.098,9.8,34386,1797.24,43180.36,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,10.84
"10 - 19","VS",202105,1039,15887,0.126,12.6,34386,3021.58,46201.94,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,9.91
"10 - 19","VS",202106,875,16762,0.099,9.9,34386,2544.64,48746.58,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,5.83
"10 - 19","VS",202107,1346,18108,0.15,15,34386,3914.38,52660.97,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,4.09
"10 - 19","VS",202108,1171,19279,0.131,13.1,34386,3405.46,56066.42,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE,5.12
"10 - 19","VS",202109,860,20139,0.127,12.7,34386,2501.02,58567.44,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE,7.21
"10 - 19","VS",202110,709,20848,0.099,9.9,34386,2061.89,60629.33,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE,6.35
"10 - 19","VS",202111,670,21518,0.075,7.5,34386,1948.47,62577.79,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE,8.51
"10 - 19","VS",202112,300,21818,0.101,10.1,34386,872.45,63450.24,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE,10.67
"10 - 19","ZG",202009,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202010,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202011,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202012,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202013,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202014,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202015,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202016,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202017,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202018,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202019,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202020,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202021,NA,NA,NA,NA,12695,NA,NA,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202022,20,20,0.078,7.8,12695,157.54,157.54,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202023,27,47,0.109,10.9,12695,212.68,370.22,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,3.7
"10 - 19","ZG",202024,70,117,0.139,13.9,12695,551.4,921.62,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.43
"10 - 19","ZG",202025,103,220,0.159,15.9,12695,811.34,1732.97,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202026,112,332,0.17,17,12695,882.24,2615.2,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202027,161,493,0.162,16.2,12695,1268.22,3883.42,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202028,94,587,0.11,11,12695,740.45,4623.87,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202029,80,667,0.103,10.3,12695,630.17,5254.04,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202030,47,714,0.057,5.7,12695,370.22,5624.26,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,4.26
"10 - 19","ZG",202031,46,760,0.076,7.6,12695,362.35,5986.61,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,4.35
"10 - 19","ZG",202032,50,810,0.096,9.6,12695,393.86,6380.46,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202033,58,868,0.104,10.4,12695,456.87,6837.34,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,1.72
"10 - 19","ZG",202034,72,940,0.105,10.5,12695,567.15,7404.49,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202035,124,1064,0.141,14.1,12695,976.76,8381.25,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"10 - 19","ZG",202036,154,1218,0.133,13.3,12695,1213.08,9594.33,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.65
"10 - 19","ZG",202037,182,1400,0.158,15.8,12695,1433.64,11027.96,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.1
"10 - 19","ZG",202038,194,1594,0.182,18.2,12695,1528.16,12556.12,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.52
"10 - 19","ZG",202039,144,1738,0.163,16.3,12695,1134.3,13690.43,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,0.69
"10 - 19","ZG",202040,154,1892,0.134,13.4,12695,1213.08,14903.51,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,1.95
"10 - 19","ZG",202041,149,2041,0.094,9.4,12695,1173.69,16077.2,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,13.42
"10 - 19","ZG",202042,229,2270,0.11,11,12695,1803.86,17881.06,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,24.89
"10 - 19","ZG",202043,316,2586,0.113,11.3,12695,2489.17,20370.22,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,15.19
"10 - 19","ZG",202044,303,2889,0.112,11.2,12695,2386.77,22756.99,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,11.88
"10 - 19","ZG",202045,330,3219,0.132,13.2,12695,2599.45,25356.44,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,13.33
"10 - 19","ZG",202046,283,3502,0.131,13.1,12695,2229.22,27585.66,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,15.19
"10 - 19","ZG",202047,225,3727,0.1,10,12695,1772.35,29358.01,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,14.67
"10 - 19","ZG",202048,206,3933,0.091,9.1,12695,1622.69,30980.7,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,12.62
"10 - 19","ZG",202049,237,4170,0.1,10,12695,1866.88,32847.58,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,11.81
"10 - 19","ZG",202050,255,4425,0.098,9.8,12695,2008.66,34856.24,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,15.69
"10 - 19","ZG",202051,417,4842,0.106,10.6,12695,3284.76,38141,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,11.27
"10 - 19","ZG",202052,207,5049,0.069,6.9,12695,1630.56,39771.56,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,12.56
"10 - 19","ZG",202053,135,5184,0.064,6.4,12695,1063.41,40834.97,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,22.22
"10 - 19","ZG",202101,213,5397,0.086,8.6,12695,1677.83,42512.8,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,22.07
"10 - 19","ZG",202102,181,5578,0.085,8.5,12695,1425.76,43938.56,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,17.68
"10 - 19","ZG",202103,316,5894,0.136,13.6,12695,2489.17,46427.73,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,13.29
"10 - 19","ZG",202104,295,6189,0.13,13,12695,2323.75,48751.48,"COVID19Test","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,9.83
