"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"female","CHFL",202033,32,1755,0.593,59.3,4356702,0.73,40.28,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202034,22,1777,0.431,43.1,4356702,0.5,40.79,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202035,19,1796,0.432,43.2,4356702,0.44,41.22,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202036,29,1825,0.403,40.3,4356702,0.67,41.89,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202037,52,1877,0.515,51.5,4356702,1.19,43.08,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202038,45,1922,0.429,42.9,4356702,1.03,44.12,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202039,52,1974,0.473,47.3,4356702,1.19,45.31,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","CHFL",202040,77,2051,0.478,47.8,4356702,1.77,47.08,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202041,133,2184,0.48,48,4356702,3.05,50.13,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202042,253,2437,0.402,40.2,4356702,5.81,55.94,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202043,526,2963,0.445,44.5,4356702,12.07,68.01,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202044,646,3609,0.409,40.9,4356702,14.83,82.84,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202045,652,4261,0.405,40.5,4356702,14.97,97.8,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202046,627,4888,0.427,42.7,4356702,14.39,112.19,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202047,543,5431,0.425,42.5,4356702,12.46,124.66,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202048,493,5924,0.419,41.9,4356702,11.32,135.97,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202049,507,6431,0.444,44.4,4356702,11.64,147.61,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202050,522,6953,0.436,43.6,4356702,11.98,159.59,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202051,476,7429,0.422,42.2,4356702,10.93,170.52,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202052,474,7903,0.434,43.4,4356702,10.88,181.4,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202053,481,8384,0.435,43.5,4356702,11.04,192.44,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202101,401,8785,0.43,43,4356702,9.2,201.64,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202102,301,9086,0.453,45.3,4356702,6.91,208.55,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202103,232,9318,0.445,44.5,4356702,5.33,213.88,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202104,198,9516,0.455,45.5,4356702,4.54,218.42,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202105,184,9700,0.472,47.2,4356702,4.22,222.65,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202106,140,9840,0.468,46.8,4356702,3.21,225.86,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202107,121,9961,0.422,42.2,4356702,2.78,228.64,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"female","CHFL",202108,130,10091,0.494,49.4,4356702,2.98,231.62,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"female","CHFL",202109,125,10216,0.406,40.6,4356702,2.87,234.49,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"female","CHFL",202110,156,10372,0.502,50.2,4356702,3.58,238.07,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"female","CHFL",202111,131,10503,0.444,44.4,4356702,3.01,241.08,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"female","CHFL",202112,26,10529,0.542,54.2,4356702,0.6,241.67,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202009,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202010,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202014,1,1,0.001,0.1,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202015,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202016,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202017,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202018,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202019,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202020,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202021,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202022,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202023,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","CHFL",202024,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202025,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202026,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202027,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202028,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202029,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202030,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202031,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202032,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202033,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","CHFL",202034,0,1,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
