"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202109,"VD","30 - 39",688,"altersklasse_covid19",116644,5674,0.59,NA,4.86,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.06,6
202110,"VD","30 - 39",448,"altersklasse_covid19",116644,6122,0.38,NA,5.25,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.042,4.2
202111,"VD","30 - 39",559,"altersklasse_covid19",116644,6681,0.48,NA,5.73,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.031,3.1
202052,"VD","40 - 49",0,"altersklasse_covid19",117016,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","40 - 49",8,"altersklasse_covid19",117016,8,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.082,8.2
202101,"VD","40 - 49",28,"altersklasse_covid19",117016,36,0.02,NA,0.03,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.101,10.1
202102,"VD","40 - 49",450,"altersklasse_covid19",117016,486,0.38,0.43,0.42,501.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.084,8.4
202103,"VD","40 - 49",848,"altersklasse_covid19",117016,1334,0.72,0.57,1.14,669.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.083,8.3
202104,"VD","40 - 49",1128,"altersklasse_covid19",117016,2462,0.96,0.67,2.1,790.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.094,9.4
202105,"VD","40 - 49",1048,"altersklasse_covid19",117016,3510,0.9,0.78,3,915.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.088,8.8
202106,"VD","40 - 49",1174,"altersklasse_covid19",117016,4684,1,0.83,4,968.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.076,7.6
202107,"VD","40 - 49",860,"altersklasse_covid19",117016,5544,0.73,0.8,4.74,937.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.067,6.7
202108,"VD","40 - 49",898,"altersklasse_covid19",117016,6442,0.77,0.78,5.51,909.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.075,7.5
202109,"VD","40 - 49",825,"altersklasse_covid19",117016,7267,0.71,NA,6.21,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.072,7.2
202110,"VD","40 - 49",631,"altersklasse_covid19",117016,7898,0.54,NA,6.75,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.059,5.9
202111,"VD","40 - 49",931,"altersklasse_covid19",117016,8829,0.8,NA,7.55,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.052,5.2
202052,"VD","50 - 59",0,"altersklasse_covid19",113315,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","50 - 59",14,"altersklasse_covid19",113315,14,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.144,14.4
202101,"VD","50 - 59",38,"altersklasse_covid19",113315,52,0.03,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.137,13.7
202102,"VD","50 - 59",585,"altersklasse_covid19",113315,637,0.52,0.61,0.56,694.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.109,10.9
202103,"VD","50 - 59",1208,"altersklasse_covid19",113315,1845,1.07,0.84,1.63,947.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.119,11.9
202104,"VD","50 - 59",1515,"altersklasse_covid19",113315,3360,1.34,0.99,2.97,1123.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.126,12.6
202105,"VD","50 - 59",1499,"altersklasse_covid19",113315,4859,1.32,1.15,4.29,1305.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.126,12.6
202106,"VD","50 - 59",1776,"altersklasse_covid19",113315,6635,1.57,1.23,5.86,1388.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.115,11.5
202107,"VD","50 - 59",1246,"altersklasse_covid19",113315,7881,1.1,1.2,6.95,1357.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.097,9.7
202108,"VD","50 - 59",1311,"altersklasse_covid19",113315,9192,1.16,1.22,8.11,1377,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.109,10.9
202109,"VD","50 - 59",1165,"altersklasse_covid19",113315,10357,1.03,NA,9.14,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.102,10.2
202110,"VD","50 - 59",992,"altersklasse_covid19",113315,11349,0.88,NA,10.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.093,9.3
202111,"VD","50 - 59",1650,"altersklasse_covid19",113315,12999,1.46,NA,11.47,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.092,9.2
202052,"VD","60 - 69",0,"altersklasse_covid19",77560,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","60 - 69",6,"altersklasse_covid19",77560,6,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.062,6.2
202101,"VD","60 - 69",32,"altersklasse_covid19",77560,38,0.04,NA,0.05,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.116,11.6
202102,"VD","60 - 69",551,"altersklasse_covid19",77560,589,0.71,0.81,0.76,631.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.103,10.3
202103,"VD","60 - 69",1091,"altersklasse_covid19",77560,1680,1.41,1.13,2.17,875.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.107,10.7
202104,"VD","60 - 69",1360,"altersklasse_covid19",77560,3040,1.75,1.41,3.92,1095.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.113,11.3
202105,"VD","60 - 69",1381,"altersklasse_covid19",77560,4421,1.78,1.65,5.7,1282.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.116,11.6
202106,"VD","60 - 69",1706,"altersklasse_covid19",77560,6127,2.2,1.75,7.9,1352.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.11,11
202107,"VD","60 - 69",1548,"altersklasse_covid19",77560,7675,2,1.77,9.9,1374.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.12,12
202108,"VD","60 - 69",1339,"altersklasse_covid19",77560,9014,1.73,1.99,11.62,1546.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.111,11.1
202109,"VD","60 - 69",1045,"altersklasse_covid19",77560,10059,1.35,NA,12.97,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.091,9.1
202110,"VD","60 - 69",1244,"altersklasse_covid19",77560,11303,1.6,NA,14.57,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.117,11.7
202111,"VD","60 - 69",2561,"altersklasse_covid19",77560,13864,3.3,NA,17.88,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.142,14.2
202052,"VD","70 - 79",0,"altersklasse_covid19",60455,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","70 - 79",10,"altersklasse_covid19",60455,10,0.02,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.103,10.3
202101,"VD","70 - 79",61,"altersklasse_covid19",60455,71,0.1,NA,0.12,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.22,22
202102,"VD","70 - 79",1731,"altersklasse_covid19",60455,1802,2.86,2.69,2.98,1628.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.322,32.2
202103,"VD","70 - 79",2745,"altersklasse_covid19",60455,4547,4.54,3.83,7.52,2315.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.27,27
202104,"VD","70 - 79",3400,"altersklasse_covid19",60455,7947,5.62,4.95,13.15,2993.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.282,28.2
202105,"VD","70 - 79",3454,"altersklasse_covid19",60455,11401,5.71,5.81,18.86,3510.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.29,29
202106,"VD","70 - 79",4807,"altersklasse_covid19",60455,16208,7.95,6.26,26.81,3784.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.311,31.1
202107,"VD","70 - 79",4755,"altersklasse_covid19",60455,20963,7.87,6.5,34.68,3928.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.369,36.9
202108,"VD","70 - 79",3680,"altersklasse_covid19",60455,24643,6.09,7.3,40.76,4412.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.306,30.6
202109,"VD","70 - 79",3652,"altersklasse_covid19",60455,28295,6.04,NA,46.8,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.319,31.9
202110,"VD","70 - 79",3753,"altersklasse_covid19",60455,32048,6.21,NA,53.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.353,35.3
202111,"VD","70 - 79",6787,"altersklasse_covid19",60455,38835,11.23,NA,64.24,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.377,37.7
202052,"VD","80+",0,"altersklasse_covid19",38359,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",NA,NA
202053,"VD","80+",47,"altersklasse_covid19",38359,47,0.12,NA,0.12,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.485,48.5
202101,"VD","80+",75,"altersklasse_covid19",38359,122,0.2,NA,0.32,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.271,27.1
202102,"VD","80+",1531,"altersklasse_covid19",38359,1653,3.99,4.07,4.31,1560,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.285,28.5
202103,"VD","80+",3231,"altersklasse_covid19",38359,4884,8.42,5.8,12.73,2225.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.318,31.8
202104,"VD","80+",2984,"altersklasse_covid19",38359,7868,7.78,7.12,20.51,2731.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.247,24.7
202105,"VD","80+",3052,"altersklasse_covid19",38359,10920,7.96,8.37,28.47,3210,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.256,25.6
202106,"VD","80+",4660,"altersklasse_covid19",38359,15580,12.15,9.13,40.62,3501.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.301,30.1
202107,"VD","80+",3589,"altersklasse_covid19",38359,19169,9.36,9.13,49.97,3502.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.278,27.8
202108,"VD","80+",3423,"altersklasse_covid19",38359,22592,8.92,9.96,58.9,3820.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.285,28.5
202109,"VD","80+",3571,"altersklasse_covid19",38359,26163,9.31,NA,68.21,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.312,31.2
202110,"VD","80+",3237,"altersklasse_covid19",38359,29400,8.44,NA,76.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.305,30.5
202111,"VD","80+",5210,"altersklasse_covid19",38359,34610,13.58,NA,90.23,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.289,28.9
202052,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202053,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202101,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202102,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202103,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202104,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202106,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202107,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202108,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202109,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202110,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202111,"ZG","0 - 9",0,"altersklasse_covid19",13206,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202052,"ZG","10 - 19",0,"altersklasse_covid19",12695,0,0,NA,0,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202053,"ZG","10 - 19",1,"altersklasse_covid19",12695,1,0.01,NA,0.01,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202101,"ZG","10 - 19",1,"altersklasse_covid19",12695,2,0.01,NA,0.02,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202102,"ZG","10 - 19",2,"altersklasse_covid19",12695,4,0.02,0.02,0.03,2.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202103,"ZG","10 - 19",9,"altersklasse_covid19",12695,13,0.07,0.02,0.1,2.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202104,"ZG","10 - 19",0,"altersklasse_covid19",12695,13,0,0.03,0.1,4.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0,0
202105,"ZG","10 - 19",2,"altersklasse_covid19",12695,15,0.02,0.03,0.12,4.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202106,"ZG","10 - 19",1,"altersklasse_covid19",12695,16,0.01,0.04,0.13,4.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202107,"ZG","10 - 19",14,"altersklasse_covid19",12695,30,0.11,0.03,0.24,3.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202108,"ZG","10 - 19",1,"altersklasse_covid19",12695,31,0.01,0.05,0.24,5.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.001,0.1
202109,"ZG","10 - 19",4,"altersklasse_covid19",12695,35,0.03,NA,0.28,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.002,0.2
202110,"ZG","10 - 19",2,"altersklasse_covid19",12695,37,0.02,NA,0.29,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202111,"ZG","10 - 19",16,"altersklasse_covid19",12695,53,0.13,NA,0.42,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.008,0.8
202052,"ZG","20 - 29",26,"altersklasse_covid19",13426,26,0.19,NA,0.19,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.109,10.9
202053,"ZG","20 - 29",30,"altersklasse_covid19",13426,56,0.22,NA,0.42,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.252,25.2
202101,"ZG","20 - 29",2,"altersklasse_covid19",13426,58,0.01,NA,0.43,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.006,0.6
202102,"ZG","20 - 29",31,"altersklasse_covid19",13426,89,0.23,0.22,0.66,30.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.021,2.1
202103,"ZG","20 - 29",109,"altersklasse_covid19",13426,198,0.81,0.2,1.47,27.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.024,2.4
202104,"ZG","20 - 29",3,"altersklasse_covid19",13426,201,0.02,0.24,1.5,32.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.004,0.4
202105,"ZG","20 - 29",10,"altersklasse_covid19",13426,211,0.07,0.27,1.57,36.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202106,"ZG","20 - 29",9,"altersklasse_covid19",13426,220,0.07,0.26,1.64,34.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.007,0.7
202107,"ZG","20 - 29",64,"altersklasse_covid19",13426,284,0.48,0.16,2.12,21.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.015,1.5
202108,"ZG","20 - 29",29,"altersklasse_covid19",13426,313,0.22,0.2,2.33,27,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.016,1.6
202109,"ZG","20 - 29",20,"altersklasse_covid19",13426,333,0.15,NA,2.48,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.011,1.1
202110,"ZG","20 - 29",16,"altersklasse_covid19",13426,349,0.12,NA,2.6,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.023,2.3
202111,"ZG","20 - 29",41,"altersklasse_covid19",13426,390,0.31,NA,2.9,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.02,2
202052,"ZG","30 - 39",28,"altersklasse_covid19",18383,28,0.15,NA,0.15,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.117,11.7
202053,"ZG","30 - 39",15,"altersklasse_covid19",18383,43,0.08,NA,0.23,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.126,12.6
202101,"ZG","30 - 39",1,"altersklasse_covid19",18383,44,0.01,NA,0.24,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.003,0.3
202102,"ZG","30 - 39",31,"altersklasse_covid19",18383,75,0.17,0.18,0.41,33.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.021,2.1
202103,"ZG","30 - 39",128,"altersklasse_covid19",18383,203,0.7,0.17,1.1,30.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.028,2.8
202104,"ZG","30 - 39",9,"altersklasse_covid19",18383,212,0.05,0.23,1.15,43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.012,1.2
202105,"ZG","30 - 39",21,"altersklasse_covid19",18383,233,0.11,0.26,1.27,47.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.022,2.2
202106,"ZG","30 - 39",11,"altersklasse_covid19",18383,244,0.06,0.27,1.33,50.29,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.009,0.9
202107,"ZG","30 - 39",100,"altersklasse_covid19",18383,344,0.54,0.19,1.87,34.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.024,2.4
202108,"ZG","30 - 39",34,"altersklasse_covid19",18383,378,0.18,0.24,2.06,44.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.018,1.8
202109,"ZG","30 - 39",49,"altersklasse_covid19",18383,427,0.27,NA,2.32,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.027,2.7
202110,"ZG","30 - 39",18,"altersklasse_covid19",18383,445,0.1,NA,2.42,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.026,2.6
202111,"ZG","30 - 39",79,"altersklasse_covid19",18383,524,0.43,NA,2.85,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202052,"ZG","40 - 49",63,"altersklasse_covid19",19414,63,0.32,NA,0.32,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.264,26.4
202053,"ZG","40 - 49",23,"altersklasse_covid19",19414,86,0.12,NA,0.44,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.193,19.3
202101,"ZG","40 - 49",12,"altersklasse_covid19",19414,98,0.06,NA,0.5,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202102,"ZG","40 - 49",67,"altersklasse_covid19",19414,165,0.35,0.32,0.85,62,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.046,4.6
202103,"ZG","40 - 49",197,"altersklasse_covid19",19414,362,1.01,0.29,1.86,57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.044,4.4
202104,"ZG","40 - 49",28,"altersklasse_covid19",19414,390,0.14,0.39,2.01,75.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.039,3.9
202105,"ZG","40 - 49",44,"altersklasse_covid19",19414,434,0.23,0.43,2.24,83.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.047,4.7
202106,"ZG","40 - 49",28,"altersklasse_covid19",19414,462,0.14,0.44,2.38,86.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.022,2.2
202107,"ZG","40 - 49",154,"altersklasse_covid19",19414,616,0.79,0.33,3.17,63.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.036,3.6
202108,"ZG","40 - 49",68,"altersklasse_covid19",19414,684,0.35,0.42,3.52,81.71,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.037,3.7
202109,"ZG","40 - 49",84,"altersklasse_covid19",19414,768,0.43,NA,3.96,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.046,4.6
202110,"ZG","40 - 49",39,"altersklasse_covid19",19414,807,0.2,NA,4.16,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.057,5.7
202111,"ZG","40 - 49",155,"altersklasse_covid19",19414,962,0.8,NA,4.96,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.077,7.7
202052,"ZG","50 - 59",70,"altersklasse_covid19",20806,70,0.34,NA,0.34,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.293,29.3
202053,"ZG","50 - 59",37,"altersklasse_covid19",20806,107,0.18,NA,0.51,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.311,31.1
202101,"ZG","50 - 59",26,"altersklasse_covid19",20806,133,0.12,NA,0.64,NA,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.084,8.4
202102,"ZG","50 - 59",87,"altersklasse_covid19",20806,220,0.42,0.49,1.06,101.57,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.059,5.9
202103,"ZG","50 - 59",375,"altersklasse_covid19",20806,595,1.8,0.48,2.86,99.86,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.083,8.3
202104,"ZG","50 - 59",44,"altersklasse_covid19",20806,639,0.21,0.68,3.07,142,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.061,6.1
202105,"ZG","50 - 59",72,"altersklasse_covid19",20806,711,0.35,0.74,3.42,153.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.077,7.7
202106,"ZG","50 - 59",58,"altersklasse_covid19",20806,769,0.28,0.77,3.7,159.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.046,4.6
202107,"ZG","50 - 59",332,"altersklasse_covid19",20806,1101,1.6,0.58,5.29,121.43,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.079,7.9
202108,"ZG","50 - 59",106,"altersklasse_covid19",20806,1207,0.51,0.78,5.8,162.14,"COVID19VaccDosesAdministered","2021-03-23_09-08-35","detailed",0.057,5.7
